time,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,posture
2021-11-19 06:26:26.020091,-1.95068359375,0.05615234375,0.07763671875,0,0,0,NORMAL
2021-11-19 06:26:27.190101,-1.94677734375,0.05224609375,0.07177734375,0,0,0,NORMAL
2021-11-19 06:26:28.360319,-1.95166015625,0.04443359375,0.068359375,0,0,0,NORMAL
2021-11-19 06:26:29.530186,-1.955078125,0.0419921875,0.064453125,0,0,0,NORMAL
2021-11-19 06:26:30.700442,-1.94775390625,0.04150390625,0.07177734375,0,0,0,NORMAL
2021-11-19 06:26:31.870337,-1.94189453125,0.0400390625,0.0771484375,0,0,0,NORMAL
2021-11-19 06:26:33.040386,-1.94775390625,0.0478515625,0.09326171875,0,0,0,NORMAL
2021-11-19 06:26:34.210314,-1.95166015625,0.04248046875,0.0732421875,0,0,0,NORMAL
2021-11-19 06:26:35.380473,-1.94384765625,0.033203125,0.0654296875,0,0,0,NORMAL
2021-11-19 06:26:36.550435,-1.95703125,0.04931640625,0.0703125,0,0,0,NORMAL
2021-11-19 06:26:37.720617,-1.93701171875,0.0517578125,0.0869140625,0,0,0,NORMAL
2021-11-19 06:26:38.890507,-1.94677734375,0.0322265625,0.08056640625,0,0,0,NORMAL
2021-11-19 06:26:40.060615,-1.93994140625,0.0439453125,0.09130859375,0,0,0,NORMAL
2021-11-19 06:26:41.230440,-1.94677734375,0.05029296875,0.0673828125,0,0,0,NORMAL
2021-11-19 06:26:42.400601,-1.94384765625,0.03955078125,0.07568359375,0,0,0,NORMAL
2021-11-19 06:26:43.570726,-1.9599609375,0.0634765625,0.07470703125,0,0,0,NORMAL
2021-11-19 06:26:44.740762,-1.935546875,0.048828125,0.0849609375,0,0,0,NORMAL
2021-11-19 06:26:45.910777,-1.95068359375,0.025390625,0.0498046875,0,0,0,NORMAL
2021-11-19 06:26:47.080707,-1.94677734375,0.0302734375,0.0322265625,0,0,0,NORMAL
2021-11-19 06:26:48.250864,-1.94580078125,0.02294921875,0.0634765625,0,0,0,NORMAL
2021-11-19 06:26:49.420784,-1.94580078125,0.03955078125,0.0791015625,0,0,0,NORMAL
2021-11-19 06:26:50.590873,-1.94482421875,0.052734375,0.09326171875,0,0,0,NORMAL
2021-11-19 06:26:51.760965,-1.93701171875,0.0458984375,0.0849609375,0,0,0,NORMAL
2021-11-19 06:26:52.930860,-1.9521484375,0.04638671875,0.07470703125,0,0,0,NORMAL
2021-11-19 06:26:54.100972,-1.935546875,0.05126953125,0.09228515625,0,0,0,NORMAL
2021-11-19 06:26:55.271866,-1.955078125,0.052734375,0.07861328125,0,0,0,NORMAL
2021-11-19 06:26:56.441222,-1.94482421875,0.05712890625,0.08203125,0,0,0,NORMAL
2021-11-19 06:26:57.612614,-1.9501953125,0.05078125,0.09814453125,0,0,0,NORMAL
2021-11-19 06:26:58.826172,-1.9462890625,0.0615234375,0.07763671875,0,0,0,NORMAL
2021-11-19 06:26:59.996146,-1.93603515625,0.05419921875,0.07373046875,0,0,0,NORMAL
2021-11-19 06:27:01.166287,-1.953125,0.0478515625,0.087890625,0,0,0,NORMAL
2021-11-19 06:27:02.336103,-1.9375,0.05419921875,0.09814453125,0,0,0,NORMAL
2021-11-19 06:27:03.506370,-1.9462890625,0.04833984375,0.0859375,0,0,0,NORMAL
2021-11-19 06:27:04.676194,-1.94580078125,0.0458984375,0.0849609375,0,0,0,NORMAL
2021-11-19 06:27:05.846369,-1.94189453125,0.06787109375,0.083984375,0,0,0,NORMAL
2021-11-19 06:27:07.016392,-1.94677734375,0.04296875,0.11376953125,0,0,0,NORMAL
2021-11-19 06:27:08.231441,-1.9482421875,0.05224609375,0.11279296875,0,0,0,NORMAL
2021-11-19 06:27:09.401346,-1.93798828125,0.05078125,0.103515625,0,0,0,NORMAL
2021-11-19 06:27:10.571304,-1.94140625,0.0595703125,0.13720703125,0,0,0,NORMAL
2021-11-19 06:27:11.742706,-1.94921875,0.0517578125,0.1552734375,0,0,0,NORMAL
