time,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,posture
2021-11-19 07:32:06.756422,-1.9443359375,0.09765625,0.107421875,0,0,0,NORMAL
2021-11-19 07:32:07.971386,-1.93603515625,0.10400390625,0.11962890625,0,0,0,NORMAL
2021-11-19 07:32:09.141404,-1.93994140625,0.10791015625,0.1083984375,0,0,0,NORMAL
2021-11-19 07:32:10.311482,-1.94091796875,0.107421875,0.1142578125,0,0,0,NORMAL
2021-11-19 07:32:11.481448,-1.9384765625,0.103515625,0.10986328125,0,0,0,NORMAL
2021-11-19 07:32:12.651383,-1.9404296875,0.0927734375,0.091796875,0,0,0,NORMAL
2021-11-19 07:32:13.821386,-1.96826171875,-0.013671875,0.130859375,0,0,0,NORMAL
2021-11-19 07:32:14.991371,-1.9794921875,0.07421875,0.185546875,0,0,0,NORMAL
2021-11-19 07:32:16.161423,-1.9423828125,0.25439453125,0.2109375,0,0,0,NORMAL
2021-11-19 07:32:17.331354,-1.93212890625,0.13037109375,0.17578125,0,0,0,NORMAL
2021-11-19 07:32:18.501437,-1.94140625,0.14501953125,0.171875,0,0,0,NORMAL
2021-11-19 07:32:19.671452,-1.9404296875,0.13916015625,0.1923828125,0,0,0,NORMAL
2021-11-19 07:32:20.841432,-1.93701171875,0.1357421875,0.17578125,0,0,0,NORMAL
2021-11-19 07:32:22.011433,-1.9150390625,0.1220703125,0.2109375,0,0,0,NORMAL
2021-11-19 07:32:23.181473,-1.9375,0.1455078125,0.2158203125,0,0,0,NORMAL
2021-11-19 07:32:24.351447,-1.9208984375,0.13037109375,0.1923828125,0,0,0,NORMAL
2021-11-19 07:32:25.521454,-1.92822265625,0.1318359375,0.1796875,0,0,0,NORMAL
2021-11-19 07:32:26.691454,-1.9267578125,0.1357421875,0.18896484375,0,0,0,NORMAL
2021-11-19 07:32:27.861465,-1.94091796875,0.14990234375,0.19482421875,0,0,0,NORMAL
2021-11-19 07:32:29.031523,-1.931640625,0.1455078125,0.20263671875,0,0,0,NORMAL
2021-11-19 07:32:30.201442,-1.91845703125,0.16015625,0.2431640625,0,0,0,NORMAL
2021-11-19 07:32:31.371408,-1.9296875,0.11767578125,0.19873046875,0,0,0,NORMAL
2021-11-19 07:32:32.586444,-1.9375,0.12890625,0.1845703125,0,0,0,NORMAL
2021-11-19 07:32:33.756527,-1.9404296875,0.15625,0.1181640625,0,0,0,NORMAL
2021-11-19 07:32:34.926449,-1.93212890625,0.13232421875,0.15087890625,0,0,0,NORMAL
2021-11-19 07:32:36.096458,-1.93017578125,0.12890625,0.1494140625,0,0,0,NORMAL
2021-11-19 07:32:37.266448,-1.93359375,0.13623046875,0.158203125,0,0,0,NORMAL
2021-11-19 07:32:38.436475,-1.92529296875,0.1318359375,0.14501953125,0,0,0,NORMAL
2021-11-19 07:32:39.606512,-1.93701171875,0.14501953125,0.13818359375,0,0,0,NORMAL
2021-11-19 07:32:40.776527,-1.94384765625,0.12841796875,0.12890625,0,0,0,NORMAL
2021-11-19 07:32:41.946505,-1.93017578125,0.134765625,0.12890625,0,0,0,NORMAL
2021-11-19 07:32:43.116507,-1.9345703125,0.1357421875,0.142578125,0,0,0,NORMAL
2021-11-19 07:32:44.286562,-1.9375,0.123046875,0.142578125,0,0,0,NORMAL
